id,date,function_id,execution_time
4994,2020-10-22,1,256
414,2020-06-19,0,65
14619,2020-07-23,4,5728
2343,2020-10-14,0,63
5447,2020-03-17,1,255
6751,2020-04-21,2,329
11904,2020-08-22,3,1043
17562,2020-08-15,5,155
17880,2020-07-14,5,159
17330,2020-05-21,5,160
5944,2020-02-07,1,252
10945,2020-09-27,3,1043
1284,2020-12-13,0,66
16903,2020-07-28,5,158
14887,2020-04-24,4,5761
1471,2020-12-28,0,67
8758,2020-05-11,2,304
8086,2020-06-25,2,325
11841,2020-11-06,3,1033
2019,2020-07-17,0,69
17564,2020-08-21,5,142
14069,2020-09-20,4,6000
10803,2020-12-12,3,1029
4167,2020-10-31,1,252
7437,2020-06-16,2,340
9465,2020-02-02,3,1029
6007,2020-09-15,2,317
11946,2020-10-28,3,1030
5504,2020-07-26,1,259
11831,2020-11-16,3,1036
8891,2020-03-17,2,330
487,2020-03-05,0,63
8139,2020-11-15,2,309
9240,2020-01-04,3,1029
17360,2020-07-06,5,151
16395,2020-04-28,5,155
9516,2020-08-17,3,1030
8371,2020-10-29,2,349
1690,2020-10-01,0,62
675,2020-08-27,0,59
11375,2020-12-29,3,1034
15580,2020-11-12,5,152
8605,2020-09-18,2,303
6043,2020-03-25,2,305
7679,2020-02-28,2,360
11222,2020-01-29,3,1037
12476,2020-12-05,4,5867
17733,2020-06-01,5,145
7892,2020-04-05,2,314
9445,2020-12-10,3,1034
5238,2020-03-12,1,253
12534,2020-11-22,4,5857
13358,2020-09-29,4,5695
1336,2020-04-10,0,64
10402,2020-06-28,3,1040
10365,2020-03-08,3,1036
16559,2020-05-26,5,147
16226,2020-04-02,5,146
11046,2020-12-31,3,1026
11848,2020-12-07,3,1028
11450,2020-11-30,3,1030
15307,2020-07-26,5,158
17949,2020-04-10,5,154
14758,2020-08-04,4,5817
14434,2020-10-25,4,6041
11544,2020-02-21,3,1033
13328,2020-03-04,4,5589
12830,2020-08-11,4,5850
17358,2020-03-03,5,136
8197,2020-09-11,2,328
9083,2020-06-13,3,1026
13277,2020-08-01,4,5895
886,2020-02-17,0,65
12889,2020-01-08,4,5890
11942,2020-06-16,3,1033
3540,2020-12-15,1,257
2059,2020-07-06,0,63
16040,2020-11-23,5,148
4472,2020-08-25,1,254
9914,2020-12-26,3,1036
5735,2020-05-17,1,252
6720,2020-03-06,2,323
12287,2020-04-19,4,5675
14159,2020-07-27,4,5542
5256,2020-02-17,1,247
9179,2020-08-07,3,1042
12597,2020-05-29,4,5840
3134,2020-08-17,1,254
2674,2020-09-04,0,67
9001,2020-03-03,3,1021
14392,2020-12-20,4,5898
6512,2020-03-27,2,357
11567,2020-06-15,3,1034
6157,2020-11-02,2,335
11865,2020-01-08,3,1034
2467,2020-04-23,0,77
10931,2020-11-05,3,1034
1018,2020-10-29,0,63
10864,2020-09-09,3,1027
3473,2020-07-22,1,259
15670,2020-12-22,5,150
15333,2020-01-07,5,126
14604,2020-09-03,4,5764
13801,2020-08-15,4,5818
17789,2020-01-11,5,144
16894,2020-05-13,5,162
3284,2020-12-06,1,253
5844,2020-12-26,1,262
4334,2020-01-03,1,251
16469,2020-03-01,5,156
14628,2020-02-24,4,5740
2887,2020-01-08,0,68
3036,2020-08-31,1,250
14405,2020-09-09,4,5697
16305,2020-05-03,5,149
7843,2020-09-04,2,314
3723,2020-10-05,1,256
3479,2020-12-22,1,253
15436,2020-07-13,5,144
13377,2020-02-21,4,5926
13014,2020-05-07,4,5695
15432,2020-01-18,5,141
4255,2020-01-04,1,252
11958,2020-08-24,3,1031
2025,2020-01-05,0,68
13071,2020-02-12,4,5800
13601,2020-10-23,4,5731
8825,2020-01-05,2,316
11447,2020-01-08,3,1036
10649,2020-02-17,3,1037
8492,2020-04-29,2,343
2922,2020-09-05,0,65
14081,2020-02-13,4,5806
13400,2020-05-31,4,5921
5815,2020-06-18,1,253
5493,2020-02-04,1,260
17365,2020-06-27,5,165
13929,2020-02-06,4,5937
12265,2020-08-10,4,5758
1819,2020-11-02,0,60
3157,2020-08-14,1,255
2758,2020-09-26,0,67
15006,2020-03-21,5,145
2337,2020-11-07,0,68
13679,2020-11-07,4,5798
1969,2020-07-21,0,62
3784,2020-03-05,1,253
9361,2020-12-16,3,1035
6702,2020-09-02,2,332
562,2020-10-24,0,71
8043,2020-08-17,2,349
7743,2020-04-24,2,355
14601,2020-02-17,4,5827
12205,2020-06-06,4,5696
5269,2020-06-27,1,250
1753,2020-03-22,0,79
16347,2020-10-27,5,169
9912,2020-11-09,3,1022
14301,2020-12-24,4,5693
2921,2020-12-25,0,60
13563,2020-06-19,4,5853
10940,2020-09-07,3,1031
1683,2020-05-24,0,73
9323,2020-11-19,3,1031
12614,2020-12-09,4,5954
10578,2020-06-13,3,1032
7085,2020-08-31,2,294
5248,2020-02-19,1,259
11899,2020-06-07,3,1031
4816,2020-03-22,1,255
13895,2020-12-14,4,5855
4254,2020-03-06,1,257
17056,2020-02-05,5,179
8295,2020-01-26,2,335
8948,2020-08-08,2,358
15831,2020-09-13,5,141
17201,2020-05-24,5,163
16553,2020-04-15,5,166
5128,2020-02-29,1,249
13054,2020-04-12,4,5768
296,2020-06-02,0,64
6057,2020-01-01,2,319
10518,2020-05-24,3,1035
12813,2020-09-04,4,5532
10221,2020-09-08,3,1028
112,2020-06-10,0,69
3136,2020-01-13,1,256
3782,2020-07-21,1,249
17711,2020-11-04,5,156
11970,2020-12-15,3,1040
1100,2020-07-08,0,68
1063,2020-10-08,0,65
14742,2020-07-12,4,5614
15903,2020-10-20,5,145
1022,2020-11-28,0,64
977,2020-08-14,0,59
2181,2020-09-16,0,64
11725,2020-03-22,3,1037
17635,2020-06-04,5,151
17209,2020-11-27,5,155
8240,2020-06-05,2,325
13606,2020-02-17,4,5743
5257,2020-08-01,1,251
16402,2020-09-19,5,152
7497,2020-08-02,2,317
7680,2020-04-28,2,356
16435,2020-04-15,5,152
3477,2020-03-07,1,254
14666,2020-07-30,4,5843
8108,2020-07-17,2,348
4684,2020-11-27,1,255
8451,2020-09-11,2,310
5344,2020-03-19,1,255
989,2020-08-26,0,78
14872,2020-01-25,4,5954
15415,2020-12-16,5,149
12940,2020-10-14,4,5653
16622,2020-08-25,5,141
15382,2020-12-19,5,151
5491,2020-05-20,1,249
8375,2020-12-25,2,282
16279,2020-03-27,5,146
4441,2020-01-12,1,256
7368,2020-04-21,2,315
8104,2020-09-09,2,309
8553,2020-04-10,2,307
14031,2020-11-11,4,5829
4483,2020-06-16,1,255
9246,2020-12-02,3,1020
3296,2020-03-25,1,250
14312,2020-02-20,4,5839
1109,2020-09-03,0,53
635,2020-02-22,0,67
13155,2020-09-04,4,5695
343,2020-08-09,0,59
14161,2020-08-09,4,5854
17504,2020-01-16,5,138
7781,2020-08-24,2,319
8481,2020-12-22,2,302
3526,2020-08-20,1,254
7986,2020-09-10,2,329
7309,2020-05-26,2,318
14766,2020-12-13,4,5844
1669,2020-03-19,0,68
11622,2020-01-03,3,1038
1142,2020-09-28,0,59
16977,2020-12-03,5,158
11045,2020-11-15,3,1031
6553,2020-05-05,2,352
14502,2020-05-02,4,5953
292,2020-10-04,0,66
5380,2020-08-03,1,257
6465,2020-08-21,2,335
12663,2020-07-03,4,5686
5367,2020-05-21,1,255
13070,2020-09-15,4,5688
1911,2020-08-05,0,59
14597,2020-02-24,4,5796
17816,2020-02-08,5,159
10801,2020-03-06,3,1029
6130,2020-04-09,2,344
10217,2020-04-24,3,1031
7732,2020-03-23,2,338
492,2020-04-01,0,59
11356,2020-11-06,3,1034
11441,2020-07-30,3,1028
15755,2020-02-27,5,151
16348,2020-10-30,5,133
1805,2020-06-15,0,63
15195,2020-10-27,5,134
12676,2020-07-03,4,5612
9319,2020-01-19,3,1033
1341,2020-12-13,0,67
7920,2020-08-28,2,350
14543,2020-08-23,4,5908
1920,2020-03-16,0,73
15786,2020-09-14,5,140
7145,2020-04-19,2,321
169,2020-11-15,0,63
14263,2020-06-16,4,5815
14302,2020-11-14,4,5723
10198,2020-06-03,3,1034
12635,2020-12-11,4,5927
10185,2020-10-06,3,1037
12351,2020-01-27,4,5804
158,2020-05-02,0,77
10604,2020-01-20,3,1035
3196,2020-09-13,1,258
4534,2020-10-19,1,252
8352,2020-09-30,2,320
14132,2020-10-20,4,5845
3806,2020-08-28,1,254
12364,2020-02-11,4,5804
15764,2020-07-15,5,144
17850,2020-11-19,5,147
11061,2020-03-29,3,1044
15890,2020-10-25,5,150
9245,2020-12-26,3,1032
157,2020-08-24,0,64
10081,2020-04-03,3,1030
5565,2020-10-19,1,257
8198,2020-12-28,2,330
7404,2020-08-01,2,284
4202,2020-03-27,1,260
3308,2020-11-19,1,251
8680,2020-11-03,2,332
11387,2020-09-30,3,1034
16638,2020-04-15,5,148
2962,2020-01-22,0,74
8207,2020-08-13,2,356
4272,2020-03-03,1,251
14073,2020-10-22,4,5881
13152,2020-03-21,4,5830
4659,2020-07-06,1,253
6705,2020-09-21,2,315
2673,2020-10-29,0,68
3274,2020-12-04,1,256
16117,2020-07-21,5,157
6953,2020-05-03,2,351
17000,2020-01-19,5,141
11414,2020-09-14,3,1034
12006,2020-11-28,4,5865
9423,2020-02-19,3,1030
8025,2020-08-11,2,322
13114,2020-12-04,4,5783
2981,2020-08-23,0,67
15072,2020-08-10,5,155
4676,2020-07-06,1,250
11765,2020-05-17,3,1034
11705,2020-06-27,3,1028
4300,2020-09-18,1,255
2039,2020-09-02,0,63
15053,2020-02-03,5,161
9653,2020-11-25,3,1030
4772,2020-02-02,1,259
17361,2020-09-11,5,143
4779,2020-04-21,1,255
14909,2020-11-08,4,6102
9568,2020-02-21,3,1031
10696,2020-10-03,3,1037
3956,2020-01-15,1,257
15300,2020-10-08,5,156
9079,2020-11-03,3,1038
825,2020-06-26,0,68
5017,2020-12-22,1,256
13473,2020-03-21,4,5767
17475,2020-11-14,5,150
9089,2020-03-18,3,1033
12868,2020-03-20,4,5756
7334,2020-03-29,2,356
15095,2020-12-01,5,143
9472,2020-04-01,3,1029
6009,2020-10-29,2,338
3261,2020-09-07,1,254
15061,2020-01-05,5,158
832,2020-12-20,0,72
14657,2020-01-16,4,5836
8056,2020-12-06,2,321
14749,2020-09-29,4,5710
2661,2020-07-27,0,70
7495,2020-04-27,2,323
11069,2020-12-14,3,1040
8419,2020-12-27,2,293
10683,2020-12-05,3,1041
12528,2020-02-03,4,5760
11991,2020-07-14,3,1034
6853,2020-05-27,2,300
7619,2020-05-23,2,329
13074,2020-08-04,4,5788
1125,2020-02-15,0,63
2801,2020-12-26,0,68
4836,2020-07-01,1,257
14416,2020-10-02,4,5889
9558,2020-05-05,3,1037
332,2020-07-07,0,58
16721,2020-04-19,5,156
8017,2020-12-18,2,312
13302,2020-08-30,4,5888
16299,2020-12-23,5,152
7157,2020-11-15,2,326
5905,2020-01-17,1,247
2052,2020-12-30,0,79
1658,2020-02-23,0,69
9148,2020-05-21,3,1027
15472,2020-12-28,5,161
8389,2020-05-25,2,327
15856,2020-07-12,5,143
10886,2020-01-07,3,1029
670,2020-04-01,0,69
3890,2020-07-11,1,253
7777,2020-02-12,2,342
5999,2020-08-09,1,252
2148,2020-10-27,0,62
6710,2020-10-29,2,329
1729,2020-04-13,0,65
7850,2020-06-23,2,291
12283,2020-03-17,4,5831
3732,2020-09-27,1,256
14757,2020-07-01,4,5673
8219,2020-08-28,2,356
1434,2020-02-08,0,62
16563,2020-02-08,5,164
12654,2020-04-22,4,5732
8679,2020-02-06,2,323
447,2020-12-08,0,59
12911,2020-11-24,4,5804
5143,2020-12-23,1,256
5635,2020-06-11,1,250
10353,2020-01-28,3,1025
15837,2020-10-14,5,157
2392,2020-12-25,0,57
2513,2020-04-30,0,71
7318,2020-02-23,2,343
10947,2020-11-11,3,1041
4253,2020-08-16,1,255
16658,2020-08-22,5,142
621,2020-09-07,0,65
8843,2020-11-10,2,362
10363,2020-08-06,3,1026
17341,2020-06-28,5,129
17354,2020-09-27,5,156
17372,2020-06-21,5,154
17400,2020-02-16,5,148
12392,2020-06-04,4,5875
13597,2020-01-29,4,5812
1407,2020-07-07,0,69
8777,2020-11-01,2,340
1620,2020-10-13,0,64
6912,2020-06-25,2,360
3071,2020-02-13,1,252
16975,2020-12-16,5,160
14998,2020-06-29,4,5675
15280,2020-02-19,5,159
17467,2020-07-01,5,158
10480,2020-01-04,3,1027
17991,2020-09-04,5,138
7815,2020-05-18,2,321
10932,2020-06-28,3,1035
3744,2020-06-25,1,257
8937,2020-12-26,2,320
1769,2020-02-11,0,71
4656,2020-07-27,1,255
15149,2020-01-12,5,156
16051,2020-07-25,5,153
12143,2020-04-10,4,5649
2045,2020-08-13,0,76
9500,2020-03-04,3,1039
14670,2020-02-04,4,5880
8035,2020-02-13,2,311
12556,2020-09-24,4,5853
3163,2020-05-22,1,257
1508,2020-02-28,0,65
8368,2020-02-19,2,356
16987,2020-10-23,5,145
14079,2020-12-22,4,5832
16627,2020-07-26,5,169
14662,2020-03-28,4,6097
419,2020-01-28,0,69
4162,2020-01-26,1,250
13785,2020-11-12,4,5708
14141,2020-03-03,4,5765
13743,2020-12-15,4,5856
4635,2020-09-21,1,254
3361,2020-06-09,1,253
9578,2020-06-02,3,1037
8355,2020-08-26,2,360
4358,2020-07-21,1,255
8438,2020-05-05,2,361
6453,2020-03-11,2,327
5259,2020-10-12,1,256
7565,2020-10-10,2,347
10206,2020-05-25,3,1042
13576,2020-03-09,4,5822
16313,2020-10-04,5,158
9734,2020-05-28,3,1035
10486,2020-09-06,3,1024
9917,2020-03-23,3,1037
3808,2020-12-27,1,252
13251,2020-09-04,4,5838
809,2020-07-20,0,71
4964,2020-10-31,1,254
10366,2020-04-27,3,1038
2834,2020-11-15,0,63
15762,2020-07-12,5,150
12257,2020-11-25,4,5783
12082,2020-04-02,4,5744
12129,2020-09-01,4,5741
11264,2020-05-04,3,1032
7829,2020-01-20,2,335
766,2020-01-10,0,64
12896,2020-12-30,4,5739
13108,2020-02-05,4,5698
16782,2020-09-12,5,163
28,2020-12-07,0,69
17956,2020-02-09,5,151
10179,2020-03-22,3,1037
7569,2020-02-11,2,321
13115,2020-07-06,4,5825
11174,2020-03-03,3,1035
2936,2020-10-24,0,72
1745,2020-05-28,0,62
10804,2020-11-14,3,1031
7051,2020-11-30,2,356
10858,2020-04-24,3,1034
2255,2020-12-07,0,64
904,2020-10-12,0,62
16315,2020-04-21,5,160
11762,2020-11-13,3,1035
8409,2020-11-22,2,359
12295,2020-11-19,4,5758
11531,2020-07-23,3,1031
10314,2020-12-23,3,1031
17289,2020-11-07,5,143
1020,2020-09-28,0,67
7656,2020-01-12,2,305
819,2020-11-17,0,59
6780,2020-09-05,2,347
16523,2020-08-07,5,140
14663,2020-02-15,4,5781
12053,2020-02-20,4,5927
16538,2020-02-03,5,154
8345,2020-10-07,2,346
17762,2020-01-12,5,136
6854,2020-01-13,2,356
12258,2020-03-14,4,5761
17186,2020-06-17,5,147
4291,2020-06-30,1,251
1724,2020-11-03,0,63
13008,2020-01-05,4,5692
16989,2020-09-27,5,149
12845,2020-09-16,4,5857
11437,2020-05-05,3,1037
6403,2020-10-19,2,351
12067,2020-06-16,4,5866
13319,2020-07-29,4,5774
1557,2020-03-10,0,68
902,2020-11-22,0,70
10096,2020-09-26,3,1028
2132,2020-09-10,0,70
10790,2020-04-20,3,1030
16028,2020-05-05,5,149
9695,2020-11-06,3,1030
14806,2020-02-08,4,5616
2220,2020-07-01,0,68
12233,2020-12-30,4,5955
7573,2020-10-16,2,340
6963,2020-08-26,2,344
17202,2020-01-22,5,147
2622,2020-10-02,0,59
11525,2020-02-24,3,1041
11784,2020-12-11,3,1032
8283,2020-06-21,2,350
889,2020-05-16,0,62
688,2020-02-10,0,75
8883,2020-11-03,2,349
12513,2020-04-19,4,5744
10340,2020-10-21,3,1034
11169,2020-11-10,3,1038
14753,2020-08-23,4,5804
5320,2020-07-29,1,255
4879,2020-07-27,1,255
6238,2020-03-30,2,348
765,2020-11-02,0,72
17605,2020-12-22,5,147
15276,2020-01-21,5,170
9267,2020-03-21,3,1036
1627,2020-07-06,0,61
8410,2020-03-25,2,297
6677,2020-01-19,2,336
705,2020-10-18,0,73
17356,2020-12-04,5,157
9498,2020-09-09,3,1034
8522,2020-11-19,2,313
7997,2020-06-02,2,303
2368,2020-09-01,0,56
13137,2020-03-10,4,5771
3883,2020-04-10,1,253
12360,2020-12-25,4,5722
1545,2020-07-16,0,67
13106,2020-01-11,4,5621
3084,2020-12-04,1,256
1233,2020-09-14,0,70
14829,2020-03-15,4,5735
16591,2020-02-20,5,170
16696,2020-03-23,5,177
3425,2020-06-20,1,249
6367,2020-02-24,2,333
16991,2020-06-29,5,172
7350,2020-10-15,2,317
12933,2020-04-12,4,5842
4015,2020-08-11,1,254
7933,2020-08-04,2,326
9661,2020-05-16,3,1035
2383,2020-05-14,0,65
5411,2020-11-15,1,255
17934,2020-02-26,5,148
8768,2020-08-23,2,334
7162,2020-12-20,2,332
5987,2020-06-17,1,253
1473,2020-10-11,0,61
17160,2020-11-05,5,167
14760,2020-07-23,4,6121
7169,2020-08-19,2,317
11354,2020-11-15,3,1044
7328,2020-12-22,2,290
6622,2020-06-28,2,331
11245,2020-12-10,3,1032
13607,2020-04-06,4,5784
13212,2020-07-02,4,5706
15058,2020-10-16,5,143
12544,2020-09-22,4,5763
8489,2020-10-15,2,321
8784,2020-10-03,2,355
16702,2020-07-23,5,173
7246,2020-06-01,2,348
13768,2020-11-21,4,5622
3818,2020-07-14,1,259
4567,2020-02-09,1,258
7314,2020-07-11,2,339
2694,2020-11-10,0,67
10030,2020-02-14,3,1029
323,2020-06-24,0,65
5414,2020-09-16,1,256
1450,2020-11-22,0,74
17036,2020-12-25,5,148
13818,2020-03-21,4,5901
10137,2020-01-14,3,1031
2183,2020-08-13,0,61
1952,2020-02-28,0,73
13116,2020-06-03,4,5729
1722,2020-07-13,0,62
3103,2020-11-06,1,258
123,2020-06-01,0,78
1469,2020-03-20,0,53
11858,2020-04-17,3,1029
15675,2020-03-27,5,152
17786,2020-10-10,5,149
15608,2020-04-06,5,145
16244,2020-07-15,5,154
11472,2020-04-25,3,1020
214,2020-07-06,0,63
9769,2020-03-13,3,1039
2000,2020-12-31,0,67
334,2020-02-15,0,72
7224,2020-09-07,2,294
8657,2020-09-03,2,307
3866,2020-12-29,1,255
13305,2020-06-29,4,5764
2292,2020-11-29,0,60
6229,2020-11-23,2,331
13009,2020-11-01,4,5786
1312,2020-06-29,0,61
1406,2020-02-12,0,68
4262,2020-07-19,1,255
4411,2020-09-14,1,260
8449,2020-10-08,2,310
10138,2020-07-23,3,1024
13724,2020-06-24,4,6009
13336,2020-07-12,4,5788
16833,2020-01-06,5,149
10147,2020-02-26,3,1032
12499,2020-03-14,4,5808
13278,2020-01-22,4,5881
10042,2020-09-15,3,1032
7292,2020-02-03,2,329
5689,2020-11-19,1,251
1012,2020-05-29,0,66
9530,2020-10-16,3,1030
6297,2020-03-10,2,322
7878,2020-04-11,2,317
11288,2020-09-07,3,1035
17571,2020-09-17,5,155
8533,2020-11-05,2,338
15873,2020-06-13,5,151
8711,2020-03-18,2,353
12723,2020-11-11,4,5842
3250,2020-08-17,1,252
10700,2020-08-12,3,1038
8428,2020-03-04,2,344
4307,2020-04-22,1,257
17323,2020-04-15,5,140
14319,2020-02-22,4,5687
4308,2020-09-03,1,255
1300,2020-09-14,0,57
1442,2020-02-09,0,66
9058,2020-06-16,3,1043
1510,2020-02-19,0,66
11417,2020-11-19,3,1028
14762,2020-11-09,4,5710
15105,2020-10-14,5,150
8253,2020-08-13,2,340
2202,2020-02-10,0,57
14950,2020-12-29,4,5613
16601,2020-04-14,5,147
1714,2020-06-13,0,60
1483,2020-11-19,0,62
17527,2020-01-15,5,146
1568,2020-01-19,0,66
9196,2020-09-08,3,1028
13238,2020-03-16,4,5738
5677,2020-07-03,1,259
13841,2020-08-30,4,5560
9841,2020-06-08,3,1030
11859,2020-11-27,3,1039
8786,2020-10-05,2,336
4710,2020-04-10,1,256
3173,2020-01-05,1,254
16879,2020-11-20,5,156
3235,2020-06-25,1,256
16184,2020-08-06,5,161
13744,2020-09-20,4,5918
5310,2020-03-08,1,254
10479,2020-07-30,3,1028
9418,2020-01-06,3,1037
6,2020-07-22,0,67
15027,2020-08-07,5,163
3,2020-05-09,0,77
9538,2020-06-14,3,1034
5686,2020-01-23,1,256
17862,2020-04-12,5,142
7466,2020-03-01,2,354
2385,2020-03-14,0,73
14047,2020-12-30,4,5778
12522,2020-08-16,4,5945
10170,2020-01-25,3,1033
3283,2020-06-22,1,255
17286,2020-01-15,5,153
8929,2020-04-20,2,365
10151,2020-09-04,3,1030
9054,2020-09-13,3,1022
7472,2020-05-01,2,318
392,2020-12-23,0,63
1530,2020-03-28,0,65
16577,2020-03-15,5,176
1692,2020-01-30,0,65
10302,2020-03-14,3,1038
1069,2020-10-27,0,66
11698,2020-10-02,3,1037
2018,2020-07-10,0,71
2547,2020-12-19,0,65
13761,2020-07-26,4,5898
4768,2020-05-08,1,254
14049,2020-11-01,4,5832
14599,2020-03-07,4,5775
13615,2020-04-16,4,5725
16397,2020-07-17,5,151
2308,2020-04-25,0,58
14510,2020-04-23,4,5933
16057,2020-09-03,5,160
16865,2020-06-24,5,164
14487,2020-09-12,4,5709
8600,2020-05-11,2,302
2309,2020-05-28,0,64
16648,2020-08-02,5,155
14925,2020-08-12,4,5766
5442,2020-04-02,1,254
15500,2020-04-20,5,152
10569,2020-05-25,3,1032
17897,2020-06-01,5,160
4887,2020-08-08,1,257
6978,2020-05-20,2,303
15638,2020-09-19,5,145
14147,2020-03-03,4,5864
9703,2020-12-24,3,1030
3119,2020-03-05,1,251
8204,2020-08-12,2,342
16810,2020-06-30,5,167
11265,2020-01-16,3,1034
16270,2020-04-06,5,154
16046,2020-01-29,5,158
7340,2020-06-03,2,345
3628,2020-02-02,1,255
4925,2020-07-02,1,256
7195,2020-11-25,2,314
7717,2020-12-15,2,300
11420,2020-01-18,3,1042
16169,2020-08-15,5,169
17167,2020-11-30,5,148
17645,2020-03-11,5,151
8566,2020-03-11,2,344
349,2020-11-25,0,64
1185,2020-04-16,0,69
1760,2020-09-20,0,65
14812,2020-07-28,4,5830
511,2020-04-21,0,64
14972,2020-02-17,4,5748
548,2020-02-24,0,58
8969,2020-10-19,2,364
6971,2020-01-12,2,321
716,2020-12-13,0,67
6321,2020-09-19,2,341
12628,2020-01-26,4,5862
10666,2020-09-29,3,1029
13793,2020-07-20,4,5949
6907,2020-05-23,2,364
11337,2020-09-22,3,1036
1933,2020-09-06,0,68
7990,2020-08-15,2,316
13523,2020-02-16,4,5764
10982,2020-01-20,3,1045
523,2020-01-10,0,62
155,2020-08-10,0,71
10828,2020-02-22,3,1037
8161,2020-10-09,2,347
9916,2020-12-01,3,1039
17181,2020-07-06,5,149
10606,2020-08-13,3,1034
7396,2020-04-20,2,323
9629,2020-03-21,3,1031
4131,2020-09-02,1,254
13327,2020-10-30,4,5721
3988,2020-05-05,1,254
12844,2020-08-09,4,5918
14313,2020-01-15,4,5718
14370,2020-05-18,4,5768
15974,2020-04-12,5,151
11254,2020-09-20,3,1025
9748,2020-07-27,3,1027
11162,2020-01-02,3,1036
213,2020-07-24,0,71
10505,2020-11-28,3,1041
15867,2020-01-23,5,153
17632,2020-06-18,5,156
79,2020-09-17,0,69
804,2020-05-22,0,69
8191,2020-01-09,2,314
10631,2020-12-03,3,1036
14778,2020-04-19,4,5738
14536,2020-09-21,4,5749
15301,2020-01-01,5,142
399,2020-03-20,0,66
10660,2020-02-05,3,1029
24,2020-02-24,0,72
12434,2020-07-12,4,5946
1963,2020-11-30,0,71
10279,2020-05-09,3,1039
15613,2020-08-12,5,161
13291,2020-07-15,4,5892
5724,2020-04-10,1,250
14163,2020-08-29,4,5956
9215,2020-10-03,3,1030
13612,2020-10-28,4,5888
11943,2020-06-29,3,1034
2913,2020-11-18,0,68
3236,2020-12-07,1,256
5796,2020-09-29,1,256
16504,2020-03-29,5,165
2919,2020-06-22,0,62
14713,2020-11-26,4,5669
7055,2020-05-31,2,336
472,2020-10-08,0,65
8395,2020-10-30,2,310
7530,2020-08-17,2,369
899,2020-12-02,0,64
16598,2020-07-16,5,161
8016,2020-04-08,2,335
14006,2020-10-05,4,5802
17588,2020-06-13,5,137
1053,2020-11-25,0,67
1432,2020-06-15,0,65
7019,2020-10-03,2,357
17525,2020-05-08,5,149
2357,2020-01-22,0,72
7876,2020-05-16,2,329
11365,2020-08-11,3,1030
6592,2020-03-13,2,329
11827,2020-07-28,3,1028
7789,2020-01-20,2,338
3159,2020-05-17,1,258
6446,2020-03-25,2,321
2852,2020-03-31,0,67
13565,2020-01-12,4,5949
2256,2020-11-12,0,70
6172,2020-06-03,2,346
4846,2020-08-09,1,255
1838,2020-10-29,0,61
11000,2020-09-09,3,1037
4356,2020-06-10,1,256
16861,2020-11-02,5,152
1521,2020-03-20,0,67
11756,2020-04-14,3,1024
13355,2020-01-29,4,5781
10364,2020-01-25,3,1032
15559,2020-04-23,5,151
3616,2020-09-08,1,261
3918,2020-01-07,1,254
12344,2020-08-11,4,5945
10624,2020-03-29,3,1031
1520,2020-09-23,0,78
1922,2020-09-16,0,59
16592,2020-03-14,5,152
10972,2020-05-24,3,1038
15245,2020-01-01,5,141
4743,2020-07-31,1,259
14709,2020-08-19,4,5711
14855,2020-02-15,4,5614
10590,2020-08-20,3,1031
16664,2020-10-16,5,157
4815,2020-03-21,1,253
10231,2020-06-20,3,1028
4535,2020-05-11,1,260
15028,2020-08-29,5,131
9735,2020-03-04,3,1038
2260,2020-08-01,0,73
15291,2020-05-25,5,149
12256,2020-11-26,4,5741
6288,2020-06-01,2,333
10394,2020-04-17,3,1040
12870,2020-01-07,4,5806
5848,2020-01-06,1,254
1840,2020-08-09,0,73
3426,2020-10-04,1,248
7383,2020-12-10,2,303
15059,2020-03-10,5,154
7255,2020-08-25,2,312
11435,2020-06-03,3,1030
320,2020-02-13,0,61
9929,2020-11-18,3,1042
12875,2020-02-20,4,5876
14145,2020-02-06,4,5849
2395,2020-10-12,0,73
2252,2020-02-23,0,61
14481,2020-08-17,4,5861
16220,2020-12-07,5,169
6041,2020-05-29,2,361
7346,2020-03-16,2,312
7857,2020-03-10,2,334
7802,2020-12-06,2,322
5247,2020-04-28,1,254
17772,2020-10-20,5,163
16039,2020-07-22,5,151
2797,2020-03-11,0,71
3841,2020-11-13,1,252
4299,2020-01-08,1,252
291,2020-11-11,0,64
4155,2020-06-06,1,249
13004,2020-02-10,4,5770
15193,2020-10-15,5,135
10426,2020-08-05,3,1034
14450,2020-03-17,4,5613
14130,2020-08-15,4,5791
5363,2020-09-30,1,256
15248,2020-11-16,5,146
9569,2020-05-15,3,1034
15646,2020-04-27,5,145
16081,2020-11-05,5,155
16939,2020-04-08,5,148
2446,2020-01-08,0,71
15518,2020-12-20,5,170
885,2020-04-27,0,70
8641,2020-07-21,2,325
17129,2020-07-22,5,151
7960,2020-10-16,2,355
7804,2020-10-04,2,331
13953,2020-11-20,4,5723
8465,2020-02-14,2,349
15906,2020-10-06,5,166
15178,2020-09-17,5,154
5337,2020-01-10,1,258
6645,2020-06-05,2,318
2593,2020-08-27,0,57
5207,2020-06-01,1,255
1291,2020-05-25,0,68
17918,2020-11-26,5,148
14539,2020-05-15,4,5852
15428,2020-01-13,5,168
6023,2020-07-18,2,321
7457,2020-10-24,2,305
12689,2020-05-16,4,5795
6471,2020-04-21,2,308
15180,2020-04-17,5,151
15449,2020-06-08,5,135
5232,2020-10-31,1,249
1757,2020-12-08,0,70
15292,2020-07-13,5,172
3847,2020-09-14,1,254
15711,2020-08-21,5,138
3980,2020-10-15,1,258
